cod_ibge,municipio,ano,pib_valor
1501253,Bannach - PA,2020,100723
1501253,Bannach - PA,2021,129007
1501303,Barcarena - PA,2018,4737436
1501303,Barcarena - PA,2019,5364844
1501303,Barcarena - PA,2020,7433645
1501303,Barcarena - PA,2021,9243937
1501402,Belém - PA,2018,31479272
1501402,Belém - PA,2019,32372971
1501402,Belém - PA,2020,30798556
1501402,Belém - PA,2021,33467126
1501451,Belterra - PA,2018,159132
1501451,Belterra - PA,2019,163218
1501451,Belterra - PA,2020,186769
1501451,Belterra - PA,2021,237196
1501501,Benevides - PA,2018,1589789
1501501,Benevides - PA,2019,1558563
1501501,Benevides - PA,2020,1677587
1501501,Benevides - PA,2021,1986729
1501576,Bom Jesus do Tocantins - PA,2018,175982
1501576,Bom Jesus do Tocantins - PA,2019,174025
1501576,Bom Jesus do Tocantins - PA,2020,208138
1501576,Bom Jesus do Tocantins - PA,2021,243883
1501600,Bonito - PA,2018,151768
1501600,Bonito - PA,2019,159908
1501600,Bonito - PA,2020,189753
1501600,Bonito - PA,2021,206682
1501709,Bragança - PA,2018,1127614
1501709,Bragança - PA,2019,1162529
1501709,Bragança - PA,2020,1379843
1501709,Bragança - PA,2021,1389573
1501725,Brasil Novo - PA,2018,251821
1501725,Brasil Novo - PA,2019,276410
1501725,Brasil Novo - PA,2020,322791
1501725,Brasil Novo - PA,2021,379813
1501758,Brejo Grande do Araguaia - PA,2018,78157
1501758,Brejo Grande do Araguaia - PA,2019,81565
1501758,Brejo Grande do Araguaia - PA,2020,88712
1501758,Brejo Grande do Araguaia - PA,2021,115088
1501782,Breu Branco - PA,2018,569601
1501782,Breu Branco - PA,2019,600242
1501782,Breu Branco - PA,2020,688974
1501782,Breu Branco - PA,2021,794309
1501808,Breves - PA,2018,813404
1501808,Breves - PA,2019,806109
1501808,Breves - PA,2020,849150
1501808,Breves - PA,2021,893933
1501907,Bujaru - PA,2018,453202
1501907,Bujaru - PA,2019,413630
1501907,Bujaru - PA,2020,488650
1501907,Bujaru - PA,2021,536730
1501956,Cachoeira do Piriá - PA,2018,179381
1501956,Cachoeira do Piriá - PA,2019,182757
1501956,Cachoeira do Piriá - PA,2020,215937
1501956,Cachoeira do Piriá - PA,2021,227634
1502004,Cachoeira do Arari - PA,2018,183253
1502004,Cachoeira do Arari - PA,2019,199330
1502004,Cachoeira do Arari - PA,2020,230595
1502004,Cachoeira do Arari - PA,2021,255830
1502103,Cametá - PA,2018,1131454
1502103,Cametá - PA,2019,1137121
1502103,Cametá - PA,2020,1334181
1502103,Cametá - PA,2021,1393690
1502152,Canaã dos Carajás - PA,2018,7106492
1502152,Canaã dos Carajás - PA,2019,10704887
1502152,Canaã dos Carajás - PA,2020,22503439
1502152,Canaã dos Carajás - PA,2021,34989610
1502202,Capanema - PA,2018,1027331
1502202,Capanema - PA,2019,1106990
1502202,Capanema - PA,2020,1230989
1502202,Capanema - PA,2021,1427144
1502301,Capitão Poço - PA,2018,499285
1502301,Capitão Poço - PA,2019,704295
1502301,Capitão Poço - PA,2020,705900
1502301,Capitão Poço - PA,2021,615773
1502400,Castanhal - PA,2018,3911556
1502400,Castanhal - PA,2019,4034041
1502400,Castanhal - PA,2020,4300301
1502400,Castanhal - PA,2021,4709312
1502509,Chaves - PA,2018,187399
1502509,Chaves - PA,2019,194500
1502509,Chaves - PA,2020,218467
1502509,Chaves - PA,2021,248270
1502608,Colares - PA,2018,80853
1502608,Colares - PA,2019,84851
1502608,Colares - PA,2020,93144
1502608,Colares - PA,2021,100969
1502707,Conceição do Araguaia - PA,2018,552553
1502707,Conceição do Araguaia - PA,2019,547713
1502707,Conceição do Araguaia - PA,2020,622867
1502707,Conceição do Araguaia - PA,2021,662825
1502756,Concórdia do Pará - PA,2018,293528
1502756,Concórdia do Pará - PA,2019,291977
1502756,Concórdia do Pará - PA,2020,322762
1502756,Concórdia do Pará - PA,2021,420236
1502764,Cumaru do Norte - PA,2018,288969
1502764,Cumaru do Norte - PA,2019,286710
1502764,Cumaru do Norte - PA,2020,408489
1502764,Cumaru do Norte - PA,2021,406927
1502772,Curionópolis - PA,2018,820132
1502772,Curionópolis - PA,2019,943189
1502772,Curionópolis - PA,2020,644777
1502772,Curionópolis - PA,2021,3667341
1502806,Curralinho - PA,2018,522027
1502806,Curralinho - PA,2019,253303
1502806,Curralinho - PA,2020,267226
1502806,Curralinho - PA,2021,282512
1502855,Curuá - PA,2018,124467
1502855,Curuá - PA,2019,129485
1502855,Curuá - PA,2020,140328
1502855,Curuá - PA,2021,149717
1502905,Curuçá - PA,2018,287319
1502905,Curuçá - PA,2019,289789
1502905,Curuçá - PA,2020,330621
1502905,Curuçá - PA,2021,369777
1502939,Dom Eliseu - PA,2018,685324
1502939,Dom Eliseu - PA,2019,660970
1502939,Dom Eliseu - PA,2020,783667
1502939,Dom Eliseu - PA,2021,940611
1502954,Eldorado do Carajás - PA,2018,377618
1502954,Eldorado do Carajás - PA,2019,429733
1502954,Eldorado do Carajás - PA,2020,521578
1502954,Eldorado do Carajás - PA,2021,556042
1503002,Faro - PA,2018,54909
1503002,Faro - PA,2019,60014
1503002,Faro - PA,2020,63591
1503002,Faro - PA,2021,76730
1503044,Floresta do Araguaia - PA,2018,340155
1503044,Floresta do Araguaia - PA,2019,272593
1503044,Floresta do Araguaia - PA,2020,414580
1503044,Floresta do Araguaia - PA,2021,602623
1503077,Garrafão do Norte - PA,2018,218668
1503077,Garrafão do Norte - PA,2019,220325
1503077,Garrafão do Norte - PA,2020,256719
1503077,Garrafão do Norte - PA,2021,276033
1503093,Goianésia do Pará - PA,2018,339363
1503093,Goianésia do Pará - PA,2019,346998
1503093,Goianésia do Pará - PA,2020,372711
1503093,Goianésia do Pará - PA,2021,506638
1503101,Gurupá - PA,2018,269626
1503101,Gurupá - PA,2019,280891
1503101,Gurupá - PA,2020,294870
1503101,Gurupá - PA,2021,334287
1503200,Igarapé-Açu - PA,2018,355023
1503200,Igarapé-Açu - PA,2019,346236
1503200,Igarapé-Açu - PA,2020,379664
1503200,Igarapé-Açu - PA,2021,415894
1503309,Igarapé-Miri - PA,2018,494094
1503309,Igarapé-Miri - PA,2019,519353
1503309,Igarapé-Miri - PA,2020,628526
1503309,Igarapé-Miri - PA,2021,691233
1503408,Inhangapi - PA,2018,126126
1503408,Inhangapi - PA,2019,119814
1503408,Inhangapi - PA,2020,155877
1503408,Inhangapi - PA,2021,174628
1503457,Ipixuna do Pará - PA,2018,518924
1503457,Ipixuna do Pará - PA,2019,576413
1503457,Ipixuna do Pará - PA,2020,607746
1503457,Ipixuna do Pará - PA,2021,625213
1503507,Irituia - PA,2018,213458
1503507,Irituia - PA,2019,220427
1503507,Irituia - PA,2020,249344
1503507,Irituia - PA,2021,278006
1503606,Itaituba - PA,2018,1814310
1503606,Itaituba - PA,2019,2041945
1503606,Itaituba - PA,2020,2629483
1503606,Itaituba - PA,2021,3078558
1503705,Itupiranga - PA,2018,518941
1503705,Itupiranga - PA,2019,580326
1503705,Itupiranga - PA,2020,659096
1503705,Itupiranga - PA,2021,841956
1503754,Jacareacanga - PA,2018,461440
1503754,Jacareacanga - PA,2019,524934
1503754,Jacareacanga - PA,2020,575748
1503754,Jacareacanga - PA,2021,625760
1503804,Jacundá - PA,2018,484129
1503804,Jacundá - PA,2019,488417
1503804,Jacundá - PA,2020,530795
1503804,Jacundá - PA,2021,615695
1503903,Juruti - PA,2018,996562
1503903,Juruti - PA,2019,1204784
1503903,Juruti - PA,2020,1366882
1503903,Juruti - PA,2021,1451756
1504000,Limoeiro do Ajuru - PA,2018,404797
1504000,Limoeiro do Ajuru - PA,2019,423763
1504000,Limoeiro do Ajuru - PA,2020,484931
1504000,Limoeiro do Ajuru - PA,2021,503051
1504059,Mãe do Rio - PA,2018,292918
1504059,Mãe do Rio - PA,2019,291476
1504059,Mãe do Rio - PA,2020,324787
1504059,Mãe do Rio - PA,2021,340311
1504109,Magalhães Barata - PA,2018,81723
1504109,Magalhães Barata - PA,2019,74014
1504109,Magalhães Barata - PA,2020,93255
1504109,Magalhães Barata - PA,2021,98432
1504208,Marabá - PA,2018,8779878
1504208,Marabá - PA,2019,11406386
1504208,Marabá - PA,2020,12928283
1504208,Marabá - PA,2021,13523145
1504307,Maracanã - PA,2018,234515
1504307,Maracanã - PA,2019,228263
1504307,Maracanã - PA,2020,255647
1504307,Maracanã - PA,2021,289997
1504406,Marapanim - PA,2018,234487
1504406,Marapanim - PA,2019,220111
1504406,Marapanim - PA,2020,247826
1504406,Marapanim - PA,2021,263657
1504422,Marituba - PA,2018,1901593
1504422,Marituba - PA,2019,1941535
1504422,Marituba - PA,2020,2088809
1504422,Marituba - PA,2021,2578541
1504455,Medicilândia - PA,2018,613954
1504455,Medicilândia - PA,2019,654621
1504455,Medicilândia - PA,2020,877101
1504455,Medicilândia - PA,2021,1023972
1504505,Melgaço - PA,2018,178066
1504505,Melgaço - PA,2019,180022
1504505,Melgaço - PA,2020,196394
1504505,Melgaço - PA,2021,216855
1504604,Mocajuba - PA,2018,294911
1504604,Mocajuba - PA,2019,378747
1504604,Mocajuba - PA,2020,496711
1504604,Mocajuba - PA,2021,452082
1504703,Moju - PA,2018,841663
1504703,Moju - PA,2019,914896
1504703,Moju - PA,2020,1267327
1504703,Moju - PA,2021,1348481
1504752,Mojuí dos Campos - PA,2018,153295
1504752,Mojuí dos Campos - PA,2019,170177
1504752,Mojuí dos Campos - PA,2020,194352
1504752,Mojuí dos Campos - PA,2021,288644
1504802,Monte Alegre - PA,2018,720963
1504802,Monte Alegre - PA,2019,621428
1504802,Monte Alegre - PA,2020,711142
1504802,Monte Alegre - PA,2021,807340
1504901,Muaná - PA,2018,257444
1504901,Muaná - PA,2019,292578
1504901,Muaná - PA,2020,322367
1504901,Muaná - PA,2021,338764
1504950,Nova Esperança do Piriá - PA,2018,197887
1504950,Nova Esperança do Piriá - PA,2019,208330
1504950,Nova Esperança do Piriá - PA,2020,257783
1504950,Nova Esperança do Piriá - PA,2021,350842
1504976,Nova Ipixuna - PA,2018,136533
1504976,Nova Ipixuna - PA,2019,158361
1504976,Nova Ipixuna - PA,2020,169370
1504976,Nova Ipixuna - PA,2021,192605
1505007,Nova Timboteua - PA,2018,118687
1505007,Nova Timboteua - PA,2019,115806
1505007,Nova Timboteua - PA,2020,143838
1505007,Nova Timboteua - PA,2021,147491
1505031,Novo Progresso - PA,2018,584389
1505031,Novo Progresso - PA,2019,698729
1505031,Novo Progresso - PA,2020,828234
1505031,Novo Progresso - PA,2021,971539
1505064,Novo Repartimento - PA,2018,853901
1505064,Novo Repartimento - PA,2019,831147
1505064,Novo Repartimento - PA,2020,941685
1505064,Novo Repartimento - PA,2021,1117034
1505106,Óbidos - PA,2018,640921
1505106,Óbidos - PA,2019,977405
1505106,Óbidos - PA,2020,897960
1505106,Óbidos - PA,2021,965930
1505205,Oeiras do Pará - PA,2018,388392
1505205,Oeiras do Pará - PA,2019,365938
1505205,Oeiras do Pará - PA,2020,441907
1505205,Oeiras do Pará - PA,2021,419077
1505304,Oriximiná - PA,2018,1626475
1505304,Oriximiná - PA,2019,2085534
1505304,Oriximiná - PA,2020,2498985
1505304,Oriximiná - PA,2021,2278575
1505403,Ourém - PA,2018,169095
1505403,Ourém - PA,2019,174935
1505403,Ourém - PA,2020,203579
1505403,Ourém - PA,2021,200629
1505437,Ourilândia do Norte - PA,2018,610583
1505437,Ourilândia do Norte - PA,2019,634512
1505437,Ourilândia do Norte - PA,2020,776093
1505437,Ourilândia do Norte - PA,2021,1302429
1505486,Pacajá - PA,2018,595519
1505486,Pacajá - PA,2019,677086
1505486,Pacajá - PA,2020,724417
1505486,Pacajá - PA,2021,867605
1505494,Palestina do Pará - PA,2018,65452
1505494,Palestina do Pará - PA,2019,72213
1505494,Palestina do Pará - PA,2020,82696
1505494,Palestina do Pará - PA,2021,98769
1505502,Paragominas - PA,2018,2646845
1505502,Paragominas - PA,2019,3132989
1505502,Paragominas - PA,2020,3777041
1505502,Paragominas - PA,2021,4280508
1505536,Parauapebas - PA,2018,15994405
1505536,Parauapebas - PA,2019,23001043
1505536,Parauapebas - PA,2020,38012250
1505536,Parauapebas - PA,2021,49763040
1505551,Pau D'Arco - PA,2018,87951
1505551,Pau D'Arco - PA,2019,88909
1505551,Pau D'Arco - PA,2020,97551
1505551,Pau D'Arco - PA,2021,114870
1505601,Peixe-Boi - PA,2018,55061
1505601,Peixe-Boi - PA,2019,53683
1505601,Peixe-Boi - PA,2020,65783
1505601,Peixe-Boi - PA,2021,72327
1505635,Piçarra - PA,2018,235131
1505635,Piçarra - PA,2019,211878
1505635,Piçarra - PA,2020,274930
1505635,Piçarra - PA,2021,292755
1505650,Placas - PA,2018,245415
1505650,Placas - PA,2019,258528
1505650,Placas - PA,2020,309328
1505650,Placas - PA,2021,323263
1505700,Ponta de Pedras - PA,2018,212006
1505700,Ponta de Pedras - PA,2019,221526
1505700,Ponta de Pedras - PA,2020,247224
1505700,Ponta de Pedras - PA,2021,275230
1505809,Portel - PA,2018,893428
1505809,Portel - PA,2019,785876
1505809,Portel - PA,2020,881126
1505809,Portel - PA,2021,945733
1505908,Porto de Moz - PA,2018,309826
1505908,Porto de Moz - PA,2019,321165
1505908,Porto de Moz - PA,2020,348933
1505908,Porto de Moz - PA,2021,404677
1506005,Prainha - PA,2018,288610
1506005,Prainha - PA,2019,295872
1506005,Prainha - PA,2020,342839
1506005,Prainha - PA,2021,442969
1506104,Primavera - PA,2018,198941
1506104,Primavera - PA,2019,236992
1506104,Primavera - PA,2020,295838
1506104,Primavera - PA,2021,321726
1506112,Quatipuru - PA,2018,97467
1506112,Quatipuru - PA,2019,99904
1506112,Quatipuru - PA,2020,111330
1506112,Quatipuru - PA,2021,120882
1506138,Redenção - PA,2018,1802377
1506138,Redenção - PA,2019,1866113
1506138,Redenção - PA,2020,2030687
1506138,Redenção - PA,2021,2552479
1506161,Rio Maria - PA,2018,479389
1506161,Rio Maria - PA,2019,494992
1506161,Rio Maria - PA,2020,572062
1506161,Rio Maria - PA,2021,601872
1506187,Rondon do Pará - PA,2018,531514
1506187,Rondon do Pará - PA,2019,533208
1506187,Rondon do Pará - PA,2020,629544
1506187,Rondon do Pará - PA,2021,734050
1506195,Rurópolis - PA,2018,350270
1506195,Rurópolis - PA,2019,375339
1506195,Rurópolis - PA,2020,416215
1506195,Rurópolis - PA,2021,496837
1506203,Salinópolis - PA,2018,470323
1506203,Salinópolis - PA,2019,530753
1506203,Salinópolis - PA,2020,568033
1506203,Salinópolis - PA,2021,641901
1506302,Salvaterra - PA,2018,174926
1506302,Salvaterra - PA,2019,181405
1506302,Salvaterra - PA,2020,193632
1506302,Salvaterra - PA,2021,210371
1506351,Santa Bárbara do Pará - PA,2018,172320
1506351,Santa Bárbara do Pará - PA,2019,180878
1506351,Santa Bárbara do Pará - PA,2020,218844
1506351,Santa Bárbara do Pará - PA,2021,240524
1506401,Santa Cruz do Arari - PA,2018,68942
1506401,Santa Cruz do Arari - PA,2019,71619
1506401,Santa Cruz do Arari - PA,2020,81656
1506401,Santa Cruz do Arari - PA,2021,96043
1506500,Santa Izabel do Pará - PA,2018,757809
1506500,Santa Izabel do Pará - PA,2019,795107
1506500,Santa Izabel do Pará - PA,2020,807771
1506500,Santa Izabel do Pará - PA,2021,935129
1506559,Santa Luzia do Pará - PA,2018,163193
1506559,Santa Luzia do Pará - PA,2019,160405
1506559,Santa Luzia do Pará - PA,2020,189273
1506559,Santa Luzia do Pará - PA,2021,196168
1506583,Santa Maria das Barreiras - PA,2018,379801
1506583,Santa Maria das Barreiras - PA,2019,498864
1506583,Santa Maria das Barreiras - PA,2020,736451
1506583,Santa Maria das Barreiras - PA,2021,1072244
1506609,Santa Maria do Pará - PA,2018,383844
1506609,Santa Maria do Pará - PA,2019,291091
1506609,Santa Maria do Pará - PA,2020,307884
1506609,Santa Maria do Pará - PA,2021,371642
1506708,Santana do Araguaia - PA,2018,843465
1506708,Santana do Araguaia - PA,2019,1034821
1506708,Santana do Araguaia - PA,2020,1115572
1506708,Santana do Araguaia - PA,2021,1381972
1506807,Santarém - PA,2018,4858426
1506807,Santarém - PA,2019,5117941
1506807,Santarém - PA,2020,5501585
1506807,Santarém - PA,2021,6390528
1506906,Santarém Novo - PA,2018,45137
1506906,Santarém Novo - PA,2019,46772
1506906,Santarém Novo - PA,2020,51036
1506906,Santarém Novo - PA,2021,60065
1507003,Santo Antônio do Tauá - PA,2018,366979
1507003,Santo Antônio do Tauá - PA,2019,384943
1507003,Santo Antônio do Tauá - PA,2020,432508
1507003,Santo Antônio do Tauá - PA,2021,475569
1507102,São Caetano de Odivelas - PA,2018,142267
1507102,São Caetano de Odivelas - PA,2019,146313
1507102,São Caetano de Odivelas - PA,2020,157950
1507102,São Caetano de Odivelas - PA,2021,183191
1507151,São Domingos do Araguaia - PA,2018,280955
1507151,São Domingos do Araguaia - PA,2019,284573
1507151,São Domingos do Araguaia - PA,2020,303527
1507151,São Domingos do Araguaia - PA,2021,359021
1507201,São Domingos do Capim - PA,2018,273285
1507201,São Domingos do Capim - PA,2019,345699
1507201,São Domingos do Capim - PA,2020,372289
1507201,São Domingos do Capim - PA,2021,438410
1507300,São Félix do Xingu - PA,2018,1395545
1507300,São Félix do Xingu - PA,2019,1448104
1507300,São Félix do Xingu - PA,2020,1578823
1507300,São Félix do Xingu - PA,2021,2009122
1507409,São Francisco do Pará - PA,2018,234027
1507409,São Francisco do Pará - PA,2019,240284
1507409,São Francisco do Pará - PA,2020,241733
1507409,São Francisco do Pará - PA,2021,264374
1507458,São Geraldo do Araguaia - PA,2018,490241
1507458,São Geraldo do Araguaia - PA,2019,520359
1507458,São Geraldo do Araguaia - PA,2020,600210
1507458,São Geraldo do Araguaia - PA,2021,710684
1507466,São João da Ponta - PA,2018,44628
1507466,São João da Ponta - PA,2019,46428
1507466,São João da Ponta - PA,2020,52404
1507466,São João da Ponta - PA,2021,57407
1507474,São João de Pirabas - PA,2018,164333
1507474,São João de Pirabas - PA,2019,168796
1507474,São João de Pirabas - PA,2020,180274
1507474,São João de Pirabas - PA,2021,182168
1507508,São João do Araguaia - PA,2018,122296
1507508,São João do Araguaia - PA,2019,133441
1507508,São João do Araguaia - PA,2020,163530
1507508,São João do Araguaia - PA,2021,186890
1507607,São Miguel do Guamá - PA,2018,676117
1507607,São Miguel do Guamá - PA,2019,630231
1507607,São Miguel do Guamá - PA,2020,723336
1507607,São Miguel do Guamá - PA,2021,793139
1507706,São Sebastião da Boa Vista - PA,2018,209187
1507706,São Sebastião da Boa Vista - PA,2019,205414
1507706,São Sebastião da Boa Vista - PA,2020,228689
1507706,São Sebastião da Boa Vista - PA,2021,245028
1507755,Sapucaia - PA,2018,99547
1507755,Sapucaia - PA,2019,105981
1507755,Sapucaia - PA,2020,114448
1507755,Sapucaia - PA,2021,141176
1507805,Senador José Porfírio - PA,2018,135520
1507805,Senador José Porfírio - PA,2019,162893
1507805,Senador José Porfírio - PA,2020,199567
1507805,Senador José Porfírio - PA,2021,246281
1507904,Soure - PA,2018,188033
1507904,Soure - PA,2019,197182
1507904,Soure - PA,2020,217632
1507904,Soure - PA,2021,241803
1507953,Tailândia - PA,2018,897544
1507953,Tailândia - PA,2019,949052
1507953,Tailândia - PA,2020,1078163
1507953,Tailândia - PA,2021,1291722
1507961,Terra Alta - PA,2018,70380
1507961,Terra Alta - PA,2019,71267
1507961,Terra Alta - PA,2020,77180
1507961,Terra Alta - PA,2021,83046
1507979,Terra Santa - PA,2018,510355
1507979,Terra Santa - PA,2019,470503
1507979,Terra Santa - PA,2020,433503
1507979,Terra Santa - PA,2021,519541
1508001,Tomé-Açu - PA,2018,667658
1508001,Tomé-Açu - PA,2019,710991
1508001,Tomé-Açu - PA,2020,816244
1508001,Tomé-Açu - PA,2021,1040635
1508035,Tracuateua - PA,2018,215620
1508035,Tracuateua - PA,2019,231424
1508035,Tracuateua - PA,2020,295860
1508035,Tracuateua - PA,2021,285330
1508050,Trairão - PA,2018,294076
1508050,Trairão - PA,2019,286214
1508050,Trairão - PA,2020,276725
1508050,Trairão - PA,2021,327523
1508084,Tucumã - PA,2018,778560
1508084,Tucumã - PA,2019,826904
1508084,Tucumã - PA,2020,863475
1508084,Tucumã - PA,2021,984423
1508100,Tucuruí - PA,2018,7481522
1508100,Tucuruí - PA,2019,5301010
1508100,Tucuruí - PA,2020,4571016
1508100,Tucuruí - PA,2021,5614501
1508126,Ulianópolis - PA,2018,1330085
1508126,Ulianópolis - PA,2019,1589798
1508126,Ulianópolis - PA,2020,1858110
1508126,Ulianópolis - PA,2021,1995884
1508159,Uruará - PA,2018,545493
1508159,Uruará - PA,2019,609425
1508159,Uruará - PA,2020,717963
1508159,Uruará - PA,2021,774530
1508209,Vigia - PA,2018,382251
1508209,Vigia - PA,2019,387399
1508209,Vigia - PA,2020,419520
1508209,Vigia - PA,2021,476787
1508308,Viseu - PA,2018,486515
1508308,Viseu - PA,2019,488299
1508308,Viseu - PA,2020,620025
1508308,Viseu - PA,2021,618568
1508357,Vitória do Xingu - PA,2018,4375685
1508357,Vitória do Xingu - PA,2019,4092449
1508357,Vitória do Xingu - PA,2020,3833696
1508357,Vitória do Xingu - PA,2021,4230778
